ID,trial,log_RT
1015,145,6.197174249705103
1015,146,6.187842597655836
1015,147,6.171082648759253
1015,148,6.173465633167523
1015,149,6.2063165593121035
1015,150,6.315352176785769
1015,151,6.18581582734403
1015,152,6.209943120516241
1015,153,6.165248167505112
1015,154,6.174590181851574
1015,155,6.191501465214357
1015,156,6.1913234933054735
1015,157,6.172432520747234
1015,158,6.212325293680985
1015,159,6.16241775249707
1015,160,6.182856564769837
1015,161,6.180739131715498
1015,162,6.144161161878442
1015,163,6.184134665762892
1015,164,6.213341729237273
1015,165,6.175344993646946
1015,166,6.177983342715228
1015,167,6.180442099606678
1015,168,6.152302541378352
1015,169,6.164550132650966
1015,170,6.195938687740503
1015,171,6.20068108522345
1015,172,6.1841419315653585
1015,173,6.18315334018461
1015,174,6.181238311425681
1015,175,6.144080465744645
1015,176,6.176412718618243
1015,177,6.166081330458847
1015,178,6.2184964484643155
1015,179,6.193037900184462
1015,180,6.2022251199244565
1015,181,6.2020764741586945
1015,182,6.20886220192713
1015,183,6.182287459299763
1015,184,6.181374008906824
1015,185,6.174210835048525
1015,186,6.172284759851175
1015,187,6.201748895345722
1015,188,6.169008188327638
1015,189,6.200642203254155
1015,190,6.158546977817343
1015,191,6.207219800930613
1015,192,6.170092462191007
1015,193,6.166235050770629
1015,194,6.192234348169749
1015,195,6.193870102840604
1015,196,6.178872948715686
1015,197,6.174204690197094
1015,198,6.163441040358395
1015,199,6.1868411199303655
1015,200,6.1729152107204595
1015,201,6.1685084829587975
1015,202,6.192882033852591
1015,203,6.183391600607354
1015,204,6.209091056282361
1015,205,6.159159891266656
1015,206,6.17827557197629
1015,207,6.193820890209105
1015,208,6.2858417438736875
1015,209,6.190419911787769
1015,210,6.178368507956408
1015,211,6.187813804605818
1015,212,6.195106204624803
1015,213,6.171159127477088
1015,214,6.16640350853345
1015,215,6.171785724606753
1015,216,6.184749237807229
1015,217,6.151664539763296
1015,218,6.15635921246348
1015,219,6.16120316706246
1015,220,6.191636568352338
1015,221,6.181081116175124
1015,222,6.184565133170549
1015,223,6.172917797539176
1015,224,6.187732238617955
1015,225,6.164745541640576
1015,226,6.176312035266547
1015,227,6.170820701543395
1015,228,6.163901196203044
1015,229,6.188736895371595
1015,230,6.172653985720082
1015,231,6.201672997256745
1015,232,6.198319956138371
1015,233,6.16666762401951
1015,234,6.2896893791974255
1015,235,6.165346020726492
1015,236,6.312792344127036
1015,237,6.176262187225799
1015,238,6.209523977352385
1015,239,6.19701442808493
1015,240,6.214536861498315
1015,241,6.191420922818633
1015,242,6.17650927412166
1015,243,6.169538634910538
1015,244,6.185010632246381
1015,245,6.218195659957173
1015,246,6.207617427690268
1015,247,6.164848226896806
1015,248,6.164267697646865
1015,249,6.145926452761298
1015,250,6.165119808304137
1015,251,6.204257496497042
1015,252,6.179054397518757
1015,253,6.175730305577019
1015,254,6.174585352623714
1015,255,6.1508269506006314
1015,256,6.189494682268849
1015,257,6.207808142234553
1015,258,6.202994717832626
1015,259,6.185731658718208
1015,260,6.20122219938938
1015,261,6.2029265441552885
1015,262,6.18644752989348
1015,263,6.186261893971917
1015,264,6.1722535876152
1015,265,6.18218127876721
1015,266,6.16425635805834
1015,267,6.194436751825417
1015,268,6.1849006502621595
1015,269,6.174481239479263
1015,270,6.181413186383976
1015,271,6.19911588628686
1015,272,6.204260325597798
1015,273,6.204312686957991
1015,274,6.180266063714468
1015,275,6.183734217875539
1015,276,6.172079050301324
1015,277,6.182599065738707
1015,278,6.165796517583342
1015,279,6.1694849207874904
1015,280,6.16567691643214
1015,281,6.169639620657529
1015,282,6.211127896857031
1015,283,6.18495559907381
1015,284,6.1929838954492515
1015,285,6.19531459702025
1015,286,6.1765390310311705
1015,287,6.175657080376714
1015,288,6.170200798411766
1015,289,6.149680070801214
1015,290,6.171809171216935
1015,291,6.177539876343066
1015,292,6.182242670763285
1015,293,6.204538427881564
1015,294,6.178595908136311
1015,295,6.158298164645792
1015,296,6.169549022557585
1015,297,6.168312398843231
1015,298,6.194749279465951
1015,299,6.187247822111079
1015,300,6.193975547199988
1015,301,6.204437708583146
1015,302,6.188761718201316
1015,303,6.191337023337317
1015,304,6.209474408246281
1015,305,6.197370440756352
1015,306,6.1815403983609025
1015,307,6.178456515199594
1015,308,6.189947623053516
1015,309,6.170284602312785
1015,310,6.179458946218256
1015,311,6.16887060984801
1015,312,6.176336750646671
1015,313,6.167853124010893
1015,314,6.17056961730158
1015,315,6.206014112002004
1015,316,6.180093659268774
1015,317,6.195921478140895
1015,318,6.185611708756166
1015,319,6.1838980135136445
1015,320,6.1755553708004225
1015,321,6.199381843783502
1015,322,6.186618013571913
1015,323,6.193443860488074
1015,324,6.201644754839645
1015,325,6.1984155680187705
1015,326,6.1866250563564735
1015,327,6.176643272155105
1015,328,6.194278912419298
1015,329,6.1828886232851055
1015,330,6.193863294290386
1015,331,6.189159495879579
1015,332,6.211627327016727
1015,333,6.206299127491624
1015,334,6.1726797819422625
1015,335,6.175235703627925
1015,336,6.16817802283286
1015,337,6.190369943290162
1015,338,6.177586076643461
1015,339,6.1804707079428685
1015,340,6.184458988126263
1015,341,6.190183586877827
1015,342,6.193862726575821
1015,343,6.189383098548796
1015,344,6.182356208911287
1015,345,6.170969837381199
1015,346,6.187315308492149
1015,347,6.182227453305046
1015,348,6.1774727875168125
1015,349,6.2003339350949265
1015,350,6.187151493106104
1015,351,6.179209520697315
1015,352,6.194409280748766
1015,353,6.177435037950884
1015,354,6.173873392432209
1015,355,6.16703393379132
1015,356,6.200457798665397
1015,357,6.1809150103526616
1015,358,6.185115475631449
1015,359,6.293682502568867
1015,360,6.179924377997279
1015,361,6.174346726661172
1015,362,6.209198405722205
1015,363,6.16907216899647
1015,364,6.164708492312803
1015,365,6.176916640817877
1015,366,6.17803870588286
1015,367,6.198414417159761
1015,368,6.14630679899355
1015,369,6.1667965526392345
1015,370,6.183350290461185
1015,371,6.175106382331858
1015,372,6.1931543882376925
1015,373,6.166315765493137
1015,374,6.19992854802795
1015,375,6.176495746102449
1015,376,6.205034544557063
1015,377,6.178742961731448
1015,378,6.17980466694344
1015,379,6.203619469774635
1015,380,6.169301419312039
1015,381,6.169025453141497
1015,382,6.201704972826745
1015,383,6.172573148393957
1015,384,6.184272792731241
1015,385,6.1948904043600965
1015,386,6.171515234627609
1015,387,6.168095674523672
1015,388,6.173780662368724
1015,389,6.196189037702431
1015,390,6.189206746173768
1015,391,6.193492890852838
1015,392,6.175702480872231
1015,393,6.179586992117962
1015,394,6.185779930908796
1015,395,6.182726306444426
1015,396,6.182378274124904
1015,397,6.191847331746889
1015,398,6.303406410836151
1015,399,6.18315422154739
1015,400,6.198885313986231
1015,401,6.182353992267991
1015,402,6.190447329798034
1015,403,6.179691936977942
1015,404,6.1801011170421365
1015,405,6.180656756692867
1015,406,6.165640200540997
1015,407,6.192304726841181
1015,408,6.182872943975115
1015,409,6.184607026814547
1015,410,6.182064001563103
1015,411,6.179441857749293
1015,412,6.195635495472342
1015,413,6.181296601835323
1015,414,6.186152176114655
1015,415,6.189842563624737
1015,416,6.186850431462091
1015,417,6.197267451300203
1015,418,6.176361773192722
1015,419,6.187788492901042
1015,420,6.182284897600792
1015,421,6.181794116246808
1015,422,6.298965640435318
1015,423,6.184356863320339
1015,424,6.308807384457742
1015,425,6.199990174543448
1015,426,6.192862416580949
1015,427,6.193834715116774
1015,428,6.185692342917075
1015,429,6.194332284967031
1015,430,6.184750934063184
1015,431,6.184274950396974
1015,432,6.182752787599167
1015,433,6.182778370034768
1015,434,6.1819639570159195
1015,435,6.1820108335482615
1015,436,6.170292471277284
1015,437,6.161889795026145
1015,438,6.178544419720884
1015,439,6.190070769794814
1015,440,6.184690978202486
1015,441,6.195038474946916
1015,442,6.190069460712455
1015,443,6.182103464608769
1015,444,6.18181463775813
1015,445,6.1890898292087435
1015,446,6.181670351784426
1015,447,6.191146450705643
1015,448,6.190169497072432
1015,449,6.175562878900071
1015,450,6.192788849949045
1015,451,6.18253350446478
1015,452,6.186581672834738
1015,453,6.18283146053109
1015,454,6.180490384530723
1015,455,6.188912816899372
1015,456,6.174570082433622
1015,457,6.177504301073608
1015,458,6.180106369788511
1015,459,6.172711099570737
1015,460,6.196505865087218
1015,461,6.16506149333134
1015,462,6.183425292524465
1015,463,6.199282453649451
1015,464,6.17030150750473
1015,465,6.187214926398445
1015,466,6.177255473475544
1015,467,6.184186796082631
1015,468,6.181981504195953
1015,469,6.2972553751870235
1015,470,6.186095395993004
1015,471,6.179586486992015
1015,472,6.2045347653659135
1015,473,6.192970658002295
1015,474,6.17825692999781
1015,475,6.197037901238247
1015,476,6.184431118592585
1015,477,6.180760098149978
1015,478,6.18687426455117
1015,479,6.170820051757373
1015,480,6.165697341109079
1015,481,6.164186316787817
1015,482,6.192076505418642
1015,483,6.190180520671731
1015,484,6.2046594708941605
1015,485,6.177051508973777
1015,486,6.160581856513199
1015,487,6.190945510839859
1015,488,6.194087136136641
1015,489,6.187612700289819
1015,490,6.190741238843106
1015,491,6.1981952221057055
1015,492,6.195144486089499
1015,493,6.170985152214603
1015,494,6.17848535022585
1015,495,6.173922645955674
1015,496,6.174492171229769
1015,497,6.176175095363067
1015,498,6.179778552790695
1015,499,6.181832850414386
1015,500,6.168944946123261
1015,501,6.198804636391719
1015,502,6.298450810878933
1015,503,6.186297749830141
1015,504,6.1885195369295625
1015,505,6.174192216194924
1015,506,6.184256345168352
1015,507,6.178474773267851
1015,508,6.186179303449904
1015,509,6.182128401650173
1015,510,6.18370632385053
1015,511,6.1879692850142884
1015,512,6.175717425914445
1015,513,6.1895497784091305
1015,514,6.197357028490895
1015,515,6.185721263840192
1015,516,6.17686849708236
1015,517,6.174044351912833
1015,518,6.192120052930269
1015,519,6.1622208990839376
1015,520,6.178135557050767
1015,521,6.178657043244494
1015,522,6.1891779257396955
1015,523,6.180194011146687
1015,524,6.182860867291617
1015,525,6.189309088286617
1015,526,6.175571235710503
1015,527,6.192608885052129
1015,528,6.1787327459553945
1015,529,6.175837393350973
1015,530,6.199348879870161
1015,531,6.183217631478408
1015,532,6.1774321561410215
1015,533,6.180575301089398
1015,534,6.2002357537363455
1015,535,6.1669681941171195
1015,536,6.1836755134245465
1015,537,6.175255650295993
1015,538,6.157551606317865
1015,539,6.327699327475523
1015,540,6.186056004424305
1015,541,6.165404712302932
1015,542,6.192100622814466
1015,543,6.171245156382778
1015,544,6.149775755542468
1015,545,6.1667940975176165
1015,546,6.147419150669628
1015,547,6.1632065265329725
1015,548,6.216706955915571
1015,549,6.18175175250506
1015,550,6.173413553282031
1015,551,6.208028235188067
1015,552,6.162814115710008
1015,553,6.137339516605803
1015,554,6.17297287110643
1015,555,6.190219659737067
1015,556,6.106574226695489
1015,557,6.158083584136876
1015,558,6.2003352337653554
1015,559,6.16269431728095
1015,560,6.175587678203923
1015,561,6.182787955289513
1015,562,6.189951447089571
1015,563,6.156478436345449
1015,564,6.1731396176660045
1015,565,6.16194706181796
1015,566,6.1665115628841916
1015,567,6.20695868295704
1015,568,6.2974425294436625
1015,569,6.180774004442446
1015,570,6.1791603370393515
1015,571,6.202049755514008
1015,572,6.17983604116599
1015,573,6.173303724896428
1015,574,6.173935129611721
1015,575,6.305568193898033
1015,576,6.144864303944406
1015,577,6.17270521087797
1015,578,6.191184371003311
1015,579,6.18733044904801
1015,580,6.172534608556591
1015,581,6.170118119359943
1015,582,6.187981299159349
1015,583,6.149716381789908
1015,584,6.1682716773900506
1015,585,6.166784876951796
1015,586,6.120794570769259
1015,587,6.176943135926088
1015,588,6.191909558891709
1015,589,6.13957323459456
1015,590,6.2222760681360345
1015,591,6.167976172189087
1015,592,6.202088877405229
1015,593,6.147134847104493
1015,594,6.182723542894738
1015,595,6.187709805732068
1015,596,6.142350711691977
1015,597,6.115744873363715
1015,598,6.17882052353384
1015,599,6.1957984825557
1015,600,6.313447061148191
1015,601,6.204747806498579
1015,602,6.213868471119074
1015,603,6.1874696818551325
1015,604,6.164863823133249
1015,605,6.184619236787389
1015,606,6.147719006174716
1015,607,6.169413766443043
1015,608,6.194845372847484
1015,609,6.16586599347143
1015,610,6.15208435842629
1015,611,6.184993403228283
1015,612,6.188579198107602
1015,613,6.196186095929616
1015,614,6.202407363224923
1015,615,6.178125595136157
1015,616,6.179124801877801
1015,617,6.203462527797476
1015,618,6.178799191917995
1015,619,6.187121889549949
1015,620,6.186169936210195
1015,621,6.170271654726049
1015,622,6.190088593928063
1015,623,6.179844797340097
1015,624,6.166600020172956
1015,625,6.186189433187932
1015,626,6.167056303205926
1015,627,6.155162793697856
1015,628,6.171470867212916
1015,629,6.271751455362428
1015,630,6.168077943465888
1015,631,6.218978040978236
1015,632,6.161031364408549
1015,633,6.19668656128448
1015,634,6.195488128792906
1015,635,6.176668004381858
1015,636,6.166375843813135
1015,637,6.182188428141122
1015,638,6.190454125097844
1015,639,6.181438002759112
1015,640,6.192596092950978
1015,641,6.184863109490233
1015,642,6.174261123703771
1015,643,6.171467421036155
1015,644,6.166241480193069
1015,645,6.179545227412566
1015,646,6.19405829856967
1015,647,6.170154039722192
1015,648,6.189226188165128
1015,649,6.201083486211157
1015,650,6.169994083101091
1015,651,6.172215567067327
1015,652,6.1810900295569
1015,653,6.168646248207287
1015,654,6.177575716394137
1015,655,6.160127328056301
1015,656,6.209151410859879
1015,657,6.179523474802785
1015,658,6.1836872654328605
1015,659,6.198548767976746
1015,660,6.186894850269925
1015,661,6.173166452783122
1015,662,6.201199310853461
1015,663,6.191017014785228
1015,664,6.18220169360984
1015,665,6.193911584197642
1015,666,6.165213104335457
1015,667,6.212132093312864
1015,668,6.1668098858218094
1015,669,6.160797683274627
1015,670,6.1917045056182225
1015,671,6.169162578623144
1015,672,6.187840038701863
1015,673,6.3173278903154655
1015,674,6.1872290366940925
1015,675,6.187086604514581
1015,676,6.161815045855773
1015,677,6.1826501069173645
1015,678,6.188361077141958
1015,679,6.181306192700461
1015,680,6.150186224702511
1015,681,6.1594725488986715
1015,682,6.193341388457982
1015,683,6.297874903441931
1015,684,6.199204538837557
1015,685,6.1829975345345805
1015,686,6.1660156826304835
1015,687,6.1849615549691555
1015,688,6.182079104601942
1015,689,6.190080077797317
1015,690,6.168765222693268
1015,691,6.1671225788782085
1015,692,6.18850615925516
1015,693,6.293627443080268
1015,694,6.319559648799663
1015,695,6.173535065793199
1015,696,6.1651854368030214
1015,697,6.1709887182894185
1015,698,6.18727468640769
1015,699,6.177806010499413
1015,700,6.175237481928578
1015,701,6.176313296637746
1015,702,6.170258093850803
1015,703,6.192529889890508
1015,704,6.181341420516736
1015,705,6.184389451967345
1015,706,6.1718426123512415
1015,707,6.178329022103526
1015,708,6.176197427410497
1015,709,6.141442225187971
1015,710,6.172612622949549
1015,711,6.233909968758725
1015,712,6.149185360453643
1015,713,6.1891354691337135
1015,714,6.17167463433978
1015,715,6.140409426966064
1015,716,6.179251084192208
1015,717,6.189419051732005
1015,718,6.17691914152201
1015,719,6.159252056551217
1015,720,6.1780613509439215
1015,721,6.164363821748762
1015,722,6.171373923945582
1015,723,6.176800258035107
1015,724,6.149748504965417
1015,725,6.154243797521039
1015,726,6.202368492974557
1015,727,6.1840708031261356
1015,728,6.177254052626571
1015,729,6.172304404269166
1015,730,6.179251032945549
1015,731,6.148017607135201
1015,732,6.158570553954641
1015,733,6.2021565108549535
1015,734,6.156563132632978
1015,735,6.172887683843534
1015,736,6.185914589310955
1015,737,6.14261779004239
1015,738,6.14878843665634
1015,739,6.158160383878868
1015,740,6.1521365200005125
1015,741,6.120879129690437
1015,742,6.128023610292072
1015,743,6.186443371311903
1015,744,6.167602968299269
1015,745,6.2041120803023855
1015,746,6.163753983483103
1015,747,6.167023787033844
1015,748,6.160928178205456
1015,749,6.133667929156115
1015,750,6.138111978142378
1015,751,6.1947895078691975
1015,752,6.1671544473697395
1015,753,6.1660944133602875
1015,754,6.181492679827633
1015,755,6.1762527066211295
1015,756,6.1757042276246645
1015,757,6.20277932692963
1015,758,6.179771540054466
1015,759,6.188454936273333
1015,760,6.169617812939143
1015,761,6.2180297639191355
1015,762,6.171182428632044
1015,763,6.177948519877482
1015,764,6.201525852094326
1015,765,6.192396071569583
1015,766,6.180210533520722
1015,767,6.201112301854848
1015,768,6.205658090702443
1015,769,6.159955356950151
1015,770,6.172116036435356
1015,771,6.177629579143603
1015,772,6.179990175500815
1015,773,6.152351429520625
1015,774,6.286979792285493
1015,775,6.28510572398705
1015,776,6.181553619220843
1015,777,6.1868026487416925
1015,778,6.170044270323272
1015,779,6.184381180971314
1015,780,6.17886803742054
1015,781,6.181289576847349
1015,782,6.185182430996539
1015,783,6.181605285876763
1015,784,6.187166352015296
1015,785,6.163485457992807
1015,786,6.176659912412738
1015,787,6.166326644182696
1015,788,6.18782193061176
1015,789,6.189830707356299
1015,790,6.185613411247669
1015,791,6.182271969150368
1015,792,6.175283298317666
1015,793,6.207613791215315
1015,794,6.297660975178326
1015,795,6.182128225582591
1015,796,6.191324342094703
1015,797,6.167542780938241
1015,798,6.183556150101356
1015,799,6.176361714174878
1015,800,6.184269460480845
1015,801,6.166935708767096
1015,802,6.180516335933328
1015,803,6.198276709142309
1015,804,6.158592095909484
1015,805,6.17789087470876
1015,806,6.172044467542465
1015,807,6.1843960351636085
1015,808,6.192549926827134
1015,809,6.179538553932355
1015,810,6.187750958027722
1015,811,6.183768298463862
1015,812,6.173890931880368
1015,813,6.162747627648044
1015,814,6.187850186412389
1015,815,6.180449466790689
1015,816,6.1871138077779975
1015,817,6.289569012138012
1015,818,6.181685663048119
1015,819,6.299418654851877
1015,820,6.16625978891845
1015,821,6.18757137873969
1015,822,6.1764292898911695
1015,823,6.181100622024074
1015,824,6.195108560045268
1015,825,6.169276348386921
1015,826,6.207814256365713
1015,827,6.181405790275665
1015,828,6.1851354669917455
1015,829,6.179459748688872
1015,830,6.176313501530613
1015,831,6.180658083318023
1015,832,6.1653118385409424
1015,833,6.204476754136735
1015,834,6.190439958981493
1015,835,6.18925509268365
1015,836,6.194985941417205
1015,837,6.191468575975309
1015,838,6.163375877452323
1015,839,6.176992414275666
1015,840,6.308407776870883
1015,841,6.163797767654997
1015,842,6.164576398402843
1015,843,6.18668704986033
1015,844,6.169356703723926
1015,845,6.175983906318834
1015,846,6.167319696670571
1015,847,6.165496495369039
1015,848,6.167374904827726
1015,849,6.196597889048771
1015,850,6.158244287073487
1015,851,6.169406019890372
1015,852,6.183696564466412
1015,853,6.169658775176502
1015,854,6.173251197901232
1015,855,6.180788761094936
1015,856,6.179683154279279
1015,857,6.178577611481332
1015,858,6.167246404126178
1015,859,6.167646281679147
1015,860,6.192018697817566
1015,861,6.173331699398791
1015,862,6.2075238564196376
1015,863,6.180681327584079
1015,864,6.188310753415294
1015,865,6.177449041618046
1015,866,6.158281751992534
1015,867,6.181217494604423
1015,868,6.164688139863666
1015,869,6.176419445904474
1015,870,6.1742526113965415
1015,871,6.173426915799981
1015,872,6.185341504592715
1015,873,6.178530670672215
1015,874,6.204585780763363
1015,875,6.186951828991756
1015,876,6.177542851084261
1015,877,6.199744373137511
1015,878,6.1711995770239145
1015,879,6.160605465072781
1015,880,6.1854420875836835
1015,881,6.188308058783552
1015,882,6.173259889951627
1015,883,6.1873815596044075
1015,884,6.292576705880483
1015,885,6.185330874222077
1015,886,6.310159261976816
1015,887,6.182258513092631
1015,888,6.188612882760514
1015,889,6.182850244089866
1015,890,6.175894031380329
1015,891,6.191811218109478
1015,892,6.1792711390682875
1015,893,6.186061747787932
1015,894,6.188923457312363
1015,895,6.178873129441524
1015,896,6.1789914357725735
1015,897,6.193157628512717
1015,898,6.17335698156826
1015,899,6.167865203394388
1015,900,6.18426355138341
1015,901,6.173358703397081
1015,902,6.164523028495773
1015,903,6.179080473792781
1015,904,6.2925779129217805
1015,905,6.193455275026903
1015,906,6.186680688588584
1015,907,6.179779180202049
1015,908,6.179701125644211
1015,909,6.196626669955293
1015,910,6.1688230776614
1015,911,6.178158889898079
1015,912,6.180530747596265
1015,913,6.188884480988047
1015,914,6.173942618086585
1015,915,6.19130552628554
1015,916,6.16964887872877
1015,917,6.192459576709287
1015,918,6.180192221880659
1015,919,6.177705722590368
1015,920,6.188122269962366
1015,921,6.189432857280462
1015,922,6.172308561541366
1015,923,6.180062450218379
1015,924,6.1822344783293435
1015,925,6.183143828137502
1015,926,6.1636180423253615
1015,927,6.1826143409275325
1015,928,6.175287997360659
1015,929,6.177318382024275
1015,930,6.1761396490492135
1015,931,6.186932342009323
1015,932,6.185944870903844
1015,933,6.172954518384964
1015,934,6.1844875901489615
1015,935,6.172866473770994
1015,936,6.177253810094969
1015,937,6.191228754885191
1015,938,6.187795704871323
1015,939,6.1650238990677
1015,940,6.175462788478808
1015,941,6.166629180013756
1015,942,6.295856653064069
1015,943,6.185436297665975
1015,944,6.177883001782952
1015,945,6.176454610786665
1015,946,6.182619484238167
1015,947,6.200102455082209
1015,948,6.17702243989878
1015,949,6.181652505000411
1015,950,6.176702312504537
1015,951,6.163513081383166
1015,952,6.178300472423836
1015,953,6.181750911020236
1015,954,6.18799356846959
1015,955,6.158328403537229
1015,956,6.170849629433079
1015,957,6.172461982044382
1015,958,6.179635680660287
1015,959,6.176565437159102
1015,960,6.1756581592268915
1015,961,6.138065780669027
1015,962,6.138412754694265
1015,963,6.1406784458153405
1015,964,6.139560547667932
1015,965,6.142398298806655
1015,966,6.148837284053947
1015,967,6.145200809831984
1015,968,6.112931753230061
1015,969,6.137808361370142
1015,970,6.156520193351529
1015,971,6.134991425667297
1015,972,6.1058558447576985
1015,973,6.13355949566961
1015,974,6.147981283553712
1015,975,6.134099512799146
1015,976,6.1475549485003125
1015,977,6.1488648896909766
1015,978,6.120773352842477
1015,979,6.1536442641997375
1015,980,6.143511952048712
1015,981,6.11566466993637
1015,982,6.153974382736709
1015,983,6.139468975942826
1015,984,6.150427489155508
1015,985,6.127735611768003
1015,986,6.123544169607911
1015,987,6.148037555590445
1015,988,6.135227732030715
1015,989,6.151489995125504
1015,990,6.121095410327368
1015,991,6.142477496330995
1015,992,6.137838689204575
1015,993,6.138913918496783
1015,994,6.158520379907691
1015,995,6.1445812129431605
1015,996,6.147680772025434
1015,997,6.151592620553837
1015,998,6.135896869422364
1015,999,6.109279854734394
1015,1000,6.1487689761854885
1015,1001,6.139136774500668
1015,1002,6.1298242183409215
1015,1003,6.139214616357286
1015,1004,6.138884725232472
1015,1005,6.255208265130684
1015,1006,6.148390545796872
1015,1007,6.156945035489282
1015,1008,6.154512871681442
1015,1009,6.147171809550002
1015,1010,6.133429297534674
1015,1011,6.130132459123393
1015,1012,6.1294266427810165
1015,1013,6.141251767810701
1015,1014,6.1483065686863405
1015,1015,6.157475502875938
1015,1016,6.141011756192828
1015,1017,6.161139484393891
1015,1018,6.137189682800289
1015,1019,6.145493203836027
1015,1020,6.1201793078735385
1015,1021,6.135055583743126
1015,1022,6.144277158314809
1015,1023,6.140607770724523
1015,1024,6.134342467776028
1015,1025,6.144424657877279
1015,1026,6.122242746096944
1015,1027,6.115537586003692
1015,1028,6.136416933853115
1015,1029,6.133237263887968
1015,1030,6.1922225992306945
1015,1031,6.135469269770677
1015,1032,6.133711670997265
1015,1033,6.143069331503007
1015,1034,6.139001740814577
1015,1035,6.140401465956144
1015,1036,6.138042516701593
1015,1037,6.110833702103662
1015,1038,6.173341265603561
1015,1039,6.129518128776006
1015,1040,6.123498323791054
1015,1041,6.147772652318928
1015,1042,6.126831555245973
1015,1043,6.160832174905945
1015,1044,6.139240862645847
1015,1045,6.1412005997307055
1015,1046,6.156376662040844
1015,1047,6.134804137366544
1015,1048,6.129152200624671
1015,1049,6.1177432084373535
1015,1050,6.157595223263557
1015,1051,6.125938435915524
1015,1052,6.154934224482025
1015,1053,6.147744649788811
1015,1054,6.166508298005066
1015,1055,6.1529899410639315
1015,1056,6.139786991456099
1015,1057,6.146096097205175
1015,1058,6.143474859940156
1015,1059,6.125863227884084
