"","SID","Session","Block","Trial","Sequence","Stimt-2","Stimt-1","Stimt","RT","Response","Delay","post_reversal","Result","Trial_Number","Correct","log_RT","inverse_RT","post_error"
"464",1033,1,4,104,"High Prob","2","1","4",0.4882618,4,0.25,"0","Correct",464,1,-0.71690354157064,2.04808158246252,"0"
"465",1033,1,4,105,"High Prob","1","4","3",0.3896381,3,0.35,"0","Correct",465,1,-0.94253691938734,2.56648412976041,"0"
"466",1033,1,4,106,"High Prob","4","3","2",0.5209832,2,0.3,"0","Correct",466,1,-0.652037483430055,1.91944769044376,"0"
"467",1033,1,4,107,"High Prob","3","2","4",0.3350588,4,0.5,"0","Correct",467,1,-1.09344924017126,2.98455077138699,"0"
"468",1033,1,4,108,"High Prob","2","4","1",0.2725017,1,0.4,"0","Correct",468,1,-1.30011042636619,3.66970187708921,"0"
"469",1033,1,4,109,"High Prob","4","1","3",0.3424566,3,0.35,"0","Correct",469,1,-1.07161034463739,2.92007804784606,"0"
"470",1033,1,4,110,"High Prob","1","3","4",0.543853,4,0.2,"0","Correct",470,1,-0.609076289230591,1.83873215740283,"0"
"471",1033,1,4,111,"High Prob","3","4","2",0.3432525,1,0.45,"0","Wrong",471,0,-1.06928895103939,2.91330725923336,"0"
"472",1033,1,4,112,"Low Prob","4","2","1",0.464627,1,0.6,"0","Correct",472,1,-0.766520345827308,2.15226407419285,"1"
"473",1033,1,4,113,"High Prob","2","1","4",0.4793683,4,0.35,"0","Correct",473,1,-0.735286083490232,2.08607869982225,"0"
"474",1033,1,4,114,"High Prob","1","4","3",0.2914255,3,0.6,"0","Correct",474,1,-1.23297088047041,3.43140871337615,"0"
"475",1033,1,4,115,"High Prob","4","3","2",0.4568373,2,0.35,"0","Correct",475,1,-0.783427968982681,2.18896311662817,"0"
"476",1033,1,4,116,"High Prob","3","2","4",0.459505,4,0.25,"0","Correct",476,1,-0.777605455852779,2.17625488297189,"0"
"477",1033,1,4,117,"Low Prob","2","4","3",0.5022318,3,0.45,"0","Correct",477,1,-0.688693512877465,1.99111247037722,"0"
"478",1033,1,4,118,"High Prob","4","3","2",0.5209715,2,0.6,"0","Correct",478,1,-0.652059941220208,1.91949079748124,"0"
"479",1033,1,4,119,"High Prob","3","2","4",0.443015,4,0.2,"0","Correct",479,1,-0.814151649465093,2.25725991219259,"0"
"480",1033,1,4,120,"High Prob","2","4","1",0.2963914,1,0.4,"0","Correct",480,1,-1.21607440082595,3.37391705697264,"0"
"481",1033,1,5,1,"High Prob","2","3","1",0.3132093,1,0.6,"0","Correct",481,1,-1.16088362181974,3.19275321645941,"0"
"482",1033,1,5,2,"High Prob","3","1","2",0.3419252,2,0.55,"0","Correct",482,1,-1.0731632792911,2.92461626110038,"0"
"483",1033,1,5,3,"High Prob","1","2","1",0.2733068,1,0.55,"0","Correct",483,1,-1.29716030527458,3.6588917655909,"0"
"484",1033,1,5,4,"High Prob","2","1","4",0.3913452,4,0.35,"0","Correct",484,1,-0.938165244042231,2.55528878340657,"0"
"485",1033,1,5,5,"Low Prob","1","4","2",0.4427272,2,0.3,"0","Correct",485,1,-0.814801499974933,2.25872727042748,"0"
"486",1033,1,5,6,"High Prob","4","2","3",0.5121047,3,0.2,"0","Correct",486,1,-0.669226182660807,1.95272568285353,"0"
"487",1033,1,5,7,"High Prob","2","3","1",0.2448597,1,0.55,"0","Correct",487,1,-1.40706988552702,4.08397135175776,"0"
"488",1033,1,5,8,"High Prob","3","1","2",0.4381886,2,0.5,"0","Correct",488,1,-0.825105867677209,2.28212235553367,"0"
"489",1033,1,5,9,"High Prob","1","2","1",0.3675751,1,0.5,"0","Correct",489,1,-1.00082762746513,2.7205324843821,"0"
"490",1033,1,5,10,"High Prob","2","1","4",0.4616299,4,0.45,"0","Correct",490,1,-0.77299179118933,2.16623749891417,"0"
"491",1033,1,5,11,"High Prob","1","4","3",0.3303505,3,0.4,"0","Correct",491,1,-1.10760106696115,3.02708789603769,"0"
"492",1033,1,5,12,"High Prob","4","3","2",0.4603983,2,0.4,"0","Correct",492,1,-0.775663294582582,2.17203234677452,"0"
"493",1033,1,5,13,"High Prob","3","2","4",0.447201,4,0.25,"0","Correct",493,1,-0.804747121007791,2.23613095677335,"0"
"494",1033,1,5,14,"High Prob","2","4","1",0.3165269,1,0.4,"0","Correct",494,1,-1.15034704890842,3.1592891473047,"0"
"495",1033,1,5,15,"High Prob","4","1","3",0.3705843,3,0.3,"0","Correct",495,1,-0.992674329762731,2.69844135328993,"0"
"496",1033,1,5,16,"High Prob","1","3","4",0.4146368,4,0.5,"0","Correct",496,1,-0.880352322668572,2.41174927068702,"0"
"497",1033,1,5,17,"Low Prob","3","4","1",0.5733584,1,0.4,"0","Correct",497,1,-0.556244277868247,1.74410979240908,"0"
"498",1033,1,5,18,"High Prob","4","1","3",0.3394258,3,0.45,"0","Correct",498,1,-1.08049991257141,2.94615200140944,"0"
"499",1033,1,5,19,"High Prob","1","3","4",0.4427933,4,0.25,"0","Correct",499,1,-0.814652209246773,2.25839008855825,"0"
"500",1033,1,5,20,"High Prob","3","4","2",0.5801958,2,0.5,"0","Correct",500,1,-0.544389646204178,1.72355608227429,"0"
"501",1033,1,5,21,"High Prob","4","2","3",0.4642807,3,0.3,"0","Correct",501,1,-0.767265952771988,2.15386941563584,"0"
"502",1033,1,5,22,"High Prob","2","3","1",0.3909605,1,0.55,"0","Correct",502,1,-0.939148747117843,2.55780315402707,"0"
"503",1033,1,5,23,"High Prob","3","1","2",NA,2,0.3,"0","Correct",503,1,NA,NA,"0"
"504",1033,1,5,24,"High Prob","1","2","1",0.4890669,1,0.4,"0","Correct",504,1,-0.715255989048923,2.04471003864706,"0"
"505",1033,1,5,25,"High Prob","2","1","4",0.4564675,4,0.3,"0","Correct",505,1,-0.784237775347892,2.19073647083308,"0"
"506",1033,1,5,26,"High Prob","1","4","3",0.3091883,3,0.4,"0","Correct",506,1,-1.17380480257083,3.23427503563362,"0"
"507",1033,1,5,27,"High Prob","4","3","2",0.567914,2,0.4,"0","Correct",507,1,-0.565785280175106,1.76082998482165,"0"
"508",1033,1,5,28,"High Prob","3","2","4",0.3779184,4,0.55,"0","Correct",508,1,-0.973076979682356,2.64607386144734,"0"
"509",1033,1,5,29,"High Prob","2","4","1",0.4160137,1,0.25,"0","Correct",509,1,-0.877037086570835,2.40376699132745,"0"
"510",1033,1,5,30,"Low Prob","4","1","2",0.5140129,2,0.3,"0","Correct",510,1,-0.665506916565639,1.94547646566847,"0"
"511",1033,1,5,31,"High Prob","1","2","1",0.4647321,1,0.3,"0","Correct",511,1,-0.766294168453141,2.15177733580271,"0"
"512",1033,1,5,32,"High Prob","2","1","4",0.4188176,4,0.25,"0","Correct",512,1,-0.870319776035918,2.38767425246694,"0"
"513",1033,1,5,33,"High Prob","1","4","3",0.406838,3,0.25,"0","Correct",513,1,-0.899340207174294,2.4579808179177,"0"
"514",1033,1,5,34,"High Prob","4","3","2",0.4995948,2,0.45,"0","Correct",514,1,-0.693957909111543,2.00162211456164,"0"
"515",1033,1,5,35,"High Prob","3","2","4",0.4783814,4,0.4,"0","Correct",515,1,-0.737346956700208,2.09038227656844,"0"
"516",1033,1,5,36,"High Prob","2","4","1",0.4503558,1,0.2,"0","Correct",516,1,-0.797717341963329,2.22046657331825,"0"
"517",1033,1,5,37,"High Prob","4","1","3",0.3190847,3,0.4,"0","Correct",517,1,-1.14229869419938,3.13396411673766,"0"
"518",1033,1,5,38,"High Prob","1","3","4",0.5531054,4,0.6,"0","Correct",518,1,-0.592206698876027,1.80797367011785,"0"
"519",1033,1,5,39,"High Prob","3","4","2",0.5018565,2,0.3,"0","Correct",519,1,-0.689441056728891,1.99260147073915,"0"
"520",1033,1,5,40,"High Prob","4","2","3",0.5305743,3,0.35,"0","Correct",520,1,-0.633795274184678,1.88475016599937,"0"
"521",1033,1,5,41,"High Prob","2","3","1",0.2927188,1,0.6,"0","Correct",521,1,-1.22854285776032,3.41624794854311,"0"
"522",1033,1,5,42,"Low Prob","3","1","4",0.4420308,4,0.35,"0","Correct",522,1,-0.816375716074286,2.26228579546946,"0"
"523",1033,1,5,43,"High Prob","1","4","3",0.5774221,3,0.55,"0","Correct",523,1,-0.549181737459794,1.73183534194483,"0"
"524",1033,1,5,44,"High Prob","4","3","2",0.357509,2,0.5,"0","Correct",524,1,-1.02859474233978,2.79713237988414,"0"
"525",1033,1,5,45,"High Prob","3","2","4",0.4462285,4,0.6,"0","Correct",525,1,-0.806924126320655,2.24100432849986,"0"
"526",1033,1,5,46,"High Prob","2","4","1",0.4116157,1,0.4,"0","Correct",526,1,-0.88766513192074,2.42945057732249,"0"
"527",1033,1,5,47,"High Prob","4","1","3",0.3983221,3,0.3,"0","Correct",527,1,-0.920494304519107,2.5105310501225,"0"
"528",1033,1,5,48,"High Prob","1","3","4",0.3650488,4,0.4,"0","Correct",528,1,-1.00772423570637,2.73935977874739,"0"
"529",1033,1,5,49,"High Prob","3","4","2",0.5970248,2,0.2,"0","Correct",529,1,-0.515796625413814,1.67497229595822,"0"
"530",1033,1,5,50,"High Prob","4","2","3",0.4844923,3,0.6,"0","Correct",530,1,-0.724653740450465,2.06401629086778,"0"
"531",1033,1,5,51,"Low Prob","2","3","4",0.4538682,4,0.25,"0","Correct",531,1,-0.789948431458465,2.20328280324552,"0"
"532",1033,1,5,52,"High Prob","3","4","2",0.4965826,2,0.45,"0","Correct",532,1,-0.700005444782094,2.01376367194501,"0"
"533",1033,1,5,53,"Low Prob","4","2","1",0.2819694,1,0.45,"0","Correct",533,1,-1.26595672457003,3.54648412203594,"0"
"534",1033,1,5,54,"High Prob","2","1","4",0.3493601,4,0.4,"0","Correct",534,1,-1.05165208356718,2.86237609847261,"0"
"535",1033,1,5,55,"High Prob","1","4","3",0.3100526,3,0.2,"0","Correct",535,1,-1.17101331847718,3.22525919795544,"0"
"536",1033,1,5,56,"High Prob","4","3","2",0.3747808,2,0.45,"0","Correct",536,1,-0.981413957251272,2.66822633389971,"0"
"537",1033,1,5,57,"High Prob","3","2","4",0.3928278,4,0.35,"0","Correct",537,1,-0.934383931075429,2.54564468197006,"0"
"538",1033,1,5,58,"High Prob","2","4","1",0.2782036,1,0.45,"0","Correct",538,1,-1.27940205924582,3.5944897909301,"0"
"539",1033,1,5,59,"High Prob","4","1","3",0.4022269,3,0.2,"0","Correct",539,1,-0.910738921731912,2.48615893168756,"0"
"540",1033,1,5,60,"High Prob","1","3","4",0.4329265,4,0.4,"0","Correct",540,1,-0.837187311346553,2.3098609117252,"0"
"541",1033,1,5,61,"Low Prob","3","4","1",0.390291,1,0.2,"0","Correct",541,1,-0.940862664246677,2.56219077560077,"0"
"542",1033,1,5,62,"High Prob","4","1","3",0.2717213,3,0.55,"0","Correct",542,1,-1.30297837033366,3.68024148272513,"0"
"543",1033,1,5,63,"High Prob","1","3","4",0.4197572,4,0.4,"0","Correct",543,1,-0.868078830104297,2.38232959434645,"0"
"544",1033,1,5,64,"Low Prob","3","4","1",0.6198329,1,0.55,"0","Correct",544,1,-0.478305353398031,1.61333804643155,"0"
"545",1033,1,5,65,"High Prob","4","1","3",0.3158554,3,0.55,"0","Correct",545,1,-1.15247076506045,3.1660057102079,"0"
"546",1033,1,5,66,"High Prob","1","3","4",0.4679068,4,0.25,"0","Correct",546,1,-0.759486148195694,2.13717774565362,"0"
"547",1033,1,5,67,"High Prob","3","4","2",0.4859915,2,0.25,"0","Correct",547,1,-0.721564144946524,2.05764915641529,"0"
"548",1033,1,5,68,"Low Prob","4","2","1",0.3214247,1,0.4,"0","Correct",548,1,-1.13499197735596,3.11114858316738,"0"
"549",1033,1,5,69,"High Prob","2","1","4",0.3574401,4,0.35,"0","Correct",549,1,-1.02878748333411,2.7976715539191,"0"
"550",1033,1,5,70,"Low Prob","1","4","2",0.3841605,2,0.55,"0","Correct",550,1,-0.956694844969016,2.60307866113252,"0"
"551",1033,1,5,71,"Low Prob","4","2","1",0.4015422,1,0.35,"0","Correct",551,1,-0.912442645265503,2.49039826947205,"0"
"552",1033,1,5,72,"Low Prob","2","1","3",NA,3,0.5,"0","Correct",552,1,NA,NA,"0"
"553",1033,1,5,73,"High Prob","1","3","4",0.3243487,4,0.6,"0","Correct",553,1,-1.12593610734714,3.08310161255464,"0"
"554",1033,1,5,74,"High Prob","3","4","2",0.4384028,3,0.4,"0","Wrong",554,0,-0.824617156507413,2.28100732933275,"0"
"555",1033,1,5,75,"High Prob","4","2","3",0.507785,3,0.6,"0","Correct",555,1,-0.677697149336506,1.96933741642624,"1"
"556",1033,1,5,76,"Low Prob","2","3","4",0.3745093,4,0.4,"0","Correct",556,1,-0.982138643222385,2.67016066089681,"0"
"557",1033,1,5,77,"High Prob","3","4","2",0.5145723,2,0.5,"0","Correct",557,1,-0.664419208799374,1.94336150624509,"0"
"558",1033,1,5,78,"High Prob","4","2","3",0.3433364,3,0.55,"0","Correct",558,1,-1.06904455442762,2.91259534380858,"0"
"559",1033,1,5,79,"High Prob","2","3","1",0.4146786,1,0.25,"0","Correct",559,1,-0.880251516630156,2.41150616405091,"0"
"560",1033,1,5,80,"High Prob","3","1","2",NA,2,0.25,"0","Correct",560,1,NA,NA,"0"
"561",1033,1,5,81,"High Prob","1","2","1",0.2867978,1,0.6,"0","Correct",561,1,-1.24897784113686,3.48677709522179,"0"
"562",1033,1,5,82,"High Prob","2","1","4",0.5921718,4,0.45,"0","Correct",562,1,-0.523958483496088,1.68869912413931,"0"
"563",1033,1,5,83,"High Prob","1","4","3",0.3375817,3,0.55,"0","Correct",563,1,-1.08594772389068,2.96224588003437,"0"
"564",1033,1,5,84,"High Prob","4","3","2",0.5109744,2,0.5,"0","Correct",564,1,-0.67143578788073,1.95704520617863,"0"
"565",1033,1,5,85,"High Prob","3","2","4",0.4616786,4,0.3,"0","Correct",565,1,-0.77288630098742,2.16600899413575,"0"
"566",1033,1,5,86,"High Prob","2","4","1",0.3103844,1,0.5,"0","Correct",566,1,-1.16994374966799,3.22181140547012,"0"
"567",1033,1,5,87,"Low Prob","4","1","2",0.4811103,2,0.2,"0","Correct",567,1,-0.731658721235482,2.0785254441653,"0"
"568",1033,1,5,88,"High Prob","1","2","1",0.347175,1,0.45,"0","Correct",568,1,-1.05792630339669,2.88039173327573,"0"
"569",1033,1,5,89,"High Prob","2","1","4",0.3865503,4,0.25,"0","Correct",569,1,-0.950493277119719,2.58698544536119,"0"
"570",1033,1,5,90,"High Prob","1","4","3",0.3439544,3,0.25,"0","Correct",570,1,-1.06724618853488,2.90736213870211,"0"
"571",1033,1,5,91,"High Prob","4","3","2",0.4653288,2,0.6,"0","Correct",571,1,-0.765011026495728,2.14901807066315,"0"
"572",1033,1,5,92,"Low Prob","3","2","3",0.3633766,3,0.45,"0","Correct",572,1,-1.01231551694802,2.75196586681696,"0"
"573",1033,1,5,93,"Low Prob","2","3","4",0.4041706,4,0.6,"0","Correct",573,1,-0.905918212927201,2.47420272528482,"0"
"574",1033,1,5,94,"High Prob","3","4","2",0.4928347,2,0.55,"0","Correct",574,1,-0.707581455280735,2.02907790380832,"0"
"575",1033,1,5,95,"High Prob","4","2","3",0.5502035,3,0.45,"0","Correct",575,1,-0.597467069188741,1.81750933972612,"0"
"576",1033,1,5,96,"Low Prob","2","3","4",0.4929993,4,0.45,"0","Correct",576,1,-0.707247524818751,2.02840044600469,"0"
"577",1033,1,5,97,"Low Prob","3","4","1",0.3243531,1,0.5,"0","Correct",577,1,-1.12592254179205,3.08305978885357,"0"
"578",1033,1,5,98,"High Prob","4","1","3",0.542395,3,0.2,"0","Correct",578,1,-0.611760760687525,1.84367481263655,"0"
"579",1033,1,5,99,"Low Prob","1","3","2",0.6137865,2,0.45,"0","Correct",579,1,-0.488108131173273,1.62923101110891,"0"
"580",1033,1,5,100,"High Prob","3","2","4",0.5185933,4,0.55,"0","Correct",580,1,-0.656635325359409,1.92829332735305,"0"
"581",1033,1,5,101,"High Prob","2","4","1",0.4406338,1,0.2,"0","Correct",581,1,-0.819541133983829,2.26945822131666,"0"
"582",1033,1,5,102,"High Prob","4","1","3",0.4459276,3,0.2,"0","Correct",582,1,-0.807598671977877,2.24251649819388,"0"
"583",1033,1,5,103,"High Prob","1","3","4",0.4853638,4,0.55,"0","Correct",583,1,-0.722856566138591,2.0603102250312,"0"
"584",1033,1,5,104,"Low Prob","3","4","1",0.4787384,1,0.45,"0","Correct",584,1,-0.73660096854584,2.08882345765454,"0"
"585",1033,1,5,105,"High Prob","4","1","3",0.3148018,3,0.4,"0","Correct",585,1,-1.1558120445391,3.17660191269554,"0"
"586",1033,1,5,106,"High Prob","1","3","4",0.3328425,4,0.4,"0","Correct",586,1,-1.10008587386166,3.00442401436115,"0"
"587",1033,1,5,107,"High Prob","3","4","2",0.6102099,2,0.3,"0","Correct",587,1,-0.493952282642388,1.6387803606595,"0"
"588",1033,1,5,108,"Low Prob","4","2","1",0.4489305,1,0.2,"0","Correct",588,1,-0.800887191639555,2.22751628592845,"0"
"589",1033,1,5,109,"Low Prob","2","1","3",0.3316632,3,0.45,"0","Correct",589,1,-1.10363528280759,3.01510689156952,"0"
"590",1033,1,5,110,"High Prob","1","3","4",0.3510696,4,0.35,"0","Correct",590,1,-1.04677078457496,2.84843803052158,"0"
"591",1033,1,5,111,"High Prob","3","4","2",0.4617536,2,0.45,"0","Correct",591,1,-0.772723863506542,2.16565718166572,"0"
"592",1033,1,5,112,"High Prob","4","2","3",0.4404727,3,0.45,"0","Correct",592,1,-0.819906810554811,2.27028826077076,"0"
"593",1033,1,5,113,"High Prob","2","3","1",0.3558338,1,0.45,"0","Correct",593,1,-1.03329151107292,2.81030076400837,"0"
"594",1033,1,5,114,"High Prob","3","1","2",0.4525569,2,0.4,"0","Correct",594,1,-0.79284177789115,2.20966689492526,"0"
"595",1033,1,5,115,"High Prob","1","2","1",0.4213471,1,0.3,"0","Correct",595,1,-0.864298319426596,2.37334017488194,"0"
"596",1033,1,5,116,"Low Prob","2","1","3",0.5613863,3,0.45,"0","Correct",596,1,-0.57734601862964,1.78130460255265,"0"
"597",1033,1,5,117,"High Prob","1","3","4",0.5560908,4,0.35,"0","Correct",597,1,-0.586823688712557,1.79826747718178,"0"
"598",1033,1,5,118,"High Prob","3","4","2",0.3707979,2,0.45,"0","Correct",598,1,-0.992098108736895,2.69688690254179,"0"
"599",1033,1,5,119,"High Prob","4","2","3",0.3788353,3,0.6,"0","Correct",599,1,-0.970653732994089,2.63966953449164,"0"
"600",1033,1,5,120,"High Prob","2","3","1",0.3788957,1,0.4,"0","Correct",600,1,-0.970494309662781,2.63924874312377,"0"
"601",1033,1,6,1,"High Prob","2","3","1",0.3339564,1,0.5,"0","Correct",601,1,-1.09674483344854,2.99440286217003,"0"
"602",1033,1,6,2,"High Prob","3","1","2",0.3453421,2,0.55,"0","Correct",602,1,-1.06321975905265,2.89567938574532,"0"
"603",1033,1,6,3,"High Prob","1","2","1",0.3986996,1,0.3,"0","Correct",603,1,-0.919547027855928,2.50815400868223,"0"
"604",1033,1,6,4,"High Prob","2","1","4",0.3134271,4,0.5,"0","Correct",604,1,-1.16018848183499,3.19053457725895,"0"
"605",1033,1,6,5,"High Prob","1","4","3",0.3361329,3,0.3,"0","Correct",605,1,-1.09024866150828,2.97501375200107,"0"
"606",1033,1,6,6,"High Prob","4","3","2",0.5595115,2,0.45,"0","Correct",606,1,-0.580691197375259,1.78727336256717,"0"
"607",1033,1,6,7,"High Prob","3","2","4",0.3702544,4,0.55,"0","Correct",607,1,-0.993564942042586,2.70084568880208,"0"
"608",1033,1,6,8,"High Prob","2","4","1",0.2523004,1,0.55,"0","Correct",608,1,-1.37713483792219,3.96352918980707,"0"
"609",1033,1,6,9,"High Prob","4","1","3",0.4650211,3,0.4,"0","Correct",609,1,-0.76567249808017,2.15044005530072,"0"
"610",1033,1,6,10,"High Prob","1","3","4",0.3410946,4,0.6,"0","Correct",610,1,-1.07559542081742,2.93173799878391,"0"
"611",1033,1,6,11,"High Prob","3","4","2",0.446456,2,0.2,"0","Correct",611,1,-0.806414427754308,2.2398623828552,"0"
"612",1033,1,6,12,"High Prob","4","2","3",0.3738495,3,0.55,"0","Correct",612,1,-0.983901968971907,2.67487317757547,"0"
"613",1033,1,6,13,"High Prob","2","3","1",0.3298988,1,0.3,"0","Correct",613,1,-1.10896933822012,3.03123260830291,"0"
"614",1033,1,6,14,"High Prob","3","1","2",0.4819411,2,0.25,"0","Correct",614,1,-0.729933371568588,2.07494235291408,"0"
"615",1033,1,6,15,"High Prob","1","2","1",0.3553403,1,0.25,"0","Correct",615,1,-1.0346793571129,2.81420373653087,"0"
"616",1033,1,6,16,"High Prob","2","1","4",0.3620238,4,0.25,"0","Correct",616,1,-1.01604532346118,2.76224933277867,"0"
"617",1033,1,6,17,"High Prob","1","4","3",0.3247386,3,0.55,"0","Correct",617,1,-1.12473472797368,3.07939986191971,"0"
"618",1033,1,6,18,"High Prob","4","3","2",0.5427888,2,0.2,"0","Correct",618,1,-0.611034984985223,1.84233720371533,"0"
"619",1033,1,6,19,"High Prob","3","2","4",0.6281412,4,0.5,"0","Correct",619,1,-0.464990297022504,1.59199874168419,"0"
"620",1033,1,6,20,"High Prob","2","4","1",0.2982521,1,0.4,"0","Correct",620,1,-1.20981617695597,3.35286826144728,"0"
"621",1033,1,6,21,"High Prob","4","1","3",0.276983,3,0.6,"0","Correct",621,1,-1.28379914651928,3.61032987584076,"0"
"622",1033,1,6,22,"Low Prob","1","3","2",0.385009,2,0.2,"0","Correct",622,1,-0.954488568344205,2.59734188031968,"0"
"623",1033,1,6,23,"Low Prob","3","2","3",0.438379,3,0.25,"0","Correct",623,1,-0.824671445955497,2.28113116732325,"0"
"624",1033,1,6,24,"Low Prob","2","3","4",0.2837803,4,0.6,"0","Correct",624,1,-1.25955493174658,3.5238527832975,"0"
"625",1033,1,6,25,"High Prob","3","4","2",0.4531226,2,0.25,"0","Correct",625,1,-0.791592549938949,2.20690824072779,"0"
"626",1033,1,6,26,"High Prob","4","2","3",NA,3,0.2,"0","Correct",626,1,NA,NA,"0"
"627",1033,1,6,27,"Low Prob","2","3","4",0.45194,4,0.35,"0","Correct",627,1,-0.794205851323918,2.21268309952649,"0"
"628",1033,1,6,28,"High Prob","3","4","2",0.5767086,2,0.4,"0","Correct",628,1,-0.550418166039152,1.73397795697862,"0"
"629",1033,1,6,29,"High Prob","4","2","3",0.3047975,4,0.6,"0","Wrong",629,0,-1.18810765730302,3.28086680500988,"0"
"630",1033,1,6,30,"High Prob","2","3","1",0.4654553,1,0.45,"0","Correct",630,1,-0.764739212654518,2.14843401718704,"1"
"631",1033,1,6,31,"High Prob","3","1","2",0.3475063,2,0.45,"0","Correct",631,1,-1.05697248464522,2.87764567145977,"0"
"632",1033,1,6,32,"High Prob","1","2","1",0.3988889,1,0.35,"0","Correct",632,1,-0.919072346980879,2.50696371846898,"0"
"633",1033,1,6,33,"High Prob","2","1","4",0.3276305,3,0.55,"0","Wrong",633,0,-1.11586882999378,3.05221888682525,"0"
"634",1033,1,6,34,"High Prob","1","4","3",NA,3,0.6,"0","Correct",634,1,NA,NA,"1"
"635",1033,1,6,35,"High Prob","4","3","2",0.315784,2,0.6,"0","Correct",635,1,-1.15269684342194,3.16672155650698,"0"
"636",1033,1,6,36,"High Prob","3","2","4",0.4798314,4,0.35,"0","Correct",636,1,-0.734320486782931,2.08406536129149,"0"
"637",1033,1,6,37,"High Prob","2","4","1",0.4198701,1,0.2,"0","Correct",637,1,-0.867809901257699,2.38168900333698,"0"
"638",1033,1,6,38,"High Prob","4","1","3",0.2739124,3,0.4,"0","Correct",638,1,-1.29494693174077,3.65080222728142,"0"
"639",1033,1,6,39,"Low Prob","1","3","2",0.3059787,1,0.5,"0","Wrong",639,0,-1.18423978729563,3.26820134865597,"0"
"640",1033,1,6,40,"High Prob","3","2","4",0.2226879,3,0.55,"0","Wrong",640,0,-1.50198403937857,4.49058974466058,"1"
"641",1033,1,6,41,"High Prob","2","4","1",0.3707418,1,0.45,"0","Correct",641,1,-0.992249415538424,2.69729499074558,"1"
"642",1033,1,6,42,"High Prob","4","1","3",0.5548041,3,0.6,"0","Correct",642,1,-0.589140200518298,1.8024380137061,"0"
"643",1033,1,6,43,"High Prob","1","3","4",0.4695137,4,0.35,"0","Correct",643,1,-0.756057800780846,2.12986330324333,"0"
"644",1033,1,6,44,"High Prob","3","4","2",0.2715846,2,0.45,"0","Correct",644,1,-1.30348158593609,3.68209390370441,"0"
"645",1033,1,6,45,"Low Prob","4","2","1",0.4836423,1,0.4,"0","Correct",645,1,-0.726409695084058,2.06764379377073,"0"
"646",1033,1,6,46,"High Prob","2","1","4",0.5170008,4,0.25,"0","Correct",646,1,-0.659710857086124,1.93423298377875,"0"
"647",1033,1,6,47,"High Prob","1","4","3",0.2350804,3,0.5,"0","Correct",647,1,-1.44782769569073,4.25386378447544,"0"
"648",1033,1,6,48,"High Prob","4","3","2",0.3204494,2,0.4,"0","Correct",648,1,-1.13803089340064,3.12061748282256,"0"
"649",1033,1,6,49,"High Prob","3","2","4",0.4724806,4,0.25,"0","Correct",649,1,-0.749758591092309,2.11648901563366,"0"
"650",1033,1,6,50,"High Prob","2","4","1",0.3185456,1,0.55,"0","Correct",650,1,-1.14398964310333,3.139267972937,"0"
"651",1033,1,6,51,"High Prob","4","1","3",0.4005865,3,0.4,"0","Correct",651,1,-0.914825555769082,2.49633974185351,"0"
"652",1033,1,6,52,"High Prob","1","3","4",0.4553228,4,0.2,"0","Correct",652,1,-0.786748661022813,2.19624407123913,"0"
"653",1033,1,6,53,"High Prob","3","4","2",0.3120173,2,0.3,"0","Correct",653,1,-1.16469664399193,3.20495049473218,"0"
"654",1033,1,6,54,"High Prob","4","2","3",0.6207133,3,0.35,"0","Correct",654,1,-0.47688597837144,1.61104973906633,"0"
"655",1033,1,6,55,"High Prob","2","3","1",0.4067514,1,0.3,"0","Correct",655,1,-0.899553090971273,2.45850413790831,"0"
"656",1033,1,6,56,"Low Prob","3","1","4",0.491494,4,0.25,"0","Correct",656,1,-0.710305546997404,2.03461283352391,"0"
"657",1033,1,6,57,"High Prob","1","4","3",0.2708949,3,0.6,"0","Correct",657,1,-1.30602435620341,3.69146853632165,"0"
"658",1033,1,6,58,"Low Prob","4","3","1",0.3069385,1,0.4,"0","Correct",658,1,-1.18110787719572,3.25798164778938,"0"
"659",1033,1,6,59,"Low Prob","3","1","4",0.4996626,4,0.45,"0","Correct",659,1,-0.693822208339942,2.00135051132504,"0"
"660",1033,1,6,60,"High Prob","1","4","3",0.3203727,3,0.35,"0","Correct",660,1,-1.13827027341068,3.12136458568411,"0"
"661",1033,1,6,61,"High Prob","4","3","2",0.348434,2,0.55,"0","Correct",661,1,-1.0543064497871,2.86998398548936,"0"
"662",1033,1,6,62,"Low Prob","3","2","3",0.4311882,3,0.35,"0","Correct",662,1,-0.841210625253443,2.31917292727398,"0"
"663",1033,1,6,63,"High Prob","2","3","1",0.3312264,1,0.45,"0","Correct",663,1,-1.10495314950279,3.01908301995252,"0"
"664",1033,1,6,64,"Low Prob","3","1","4",0.3352035,4,0.35,"0","Correct",664,1,-1.09301746890128,2.98326240626962,"0"
"665",1033,1,6,65,"High Prob","1","4","3",0.4586301,3,0.55,"0","Correct",665,1,-0.779511276172281,2.1804063885035,"0"
"666",1033,1,6,66,"High Prob","4","3","2",NA,2,0.45,"0","Correct",666,1,NA,NA,"0"
"667",1033,1,6,67,"High Prob","3","2","4",0.360764,4,0.45,"0","Correct",667,1,-1.01953127404236,2.77189520018627,"0"
"668",1033,1,6,68,"Low Prob","2","4","3",0.5134719,3,0.2,"0","Correct",668,1,-0.666559973603552,1.94752624242924,"0"
